1.000000000000000000e+00,0.000000000000000000e+00,5.235999999999999943e+01,4.885200000000000209e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.372670600000000000e+07,8.284450531005859375e+01,5.234915924072265625e+01,4.978789806365966797e+00,6.464000000000000000e+03,0.000000000000000000e+00
3.581503600000000000e+07,9.884855651855468750e+01,5.242419052124023438e+01,4.956890106201171875e+00,8.635000000000000000e+03,0.000000000000000000e+00
3.155312000000000000e+07,1.430950622558593750e+02,5.243236923217773438e+01,4.918210029602050781e+00,8.351000000000000000e+03,0.000000000000000000e+00
3.474582400000000000e+07,8.190308380126953125e+01,5.229619979858398438e+01,5.012310028076171875e+00,1.117400000000000000e+04,0.000000000000000000e+00
4.458694800000000000e+07,1.506263732910156250e+02,5.231475067138671875e+01,5.030300140380859375e+00,1.106300000000000000e+04,0.000000000000000000e+00
1.580125300000000000e+07,8.472733306884765625e+01,5.234506988525390625e+01,4.964129924774169922e+00,5.607000000000000000e+03,0.000000000000000000e+00
1.957202400000000000e+07,2.626547546386718750e+02,5.230738830566406250e+01,4.908329963684082031e+00,6.056000000000000000e+03,0.000000000000000000e+00
1.880151800000000000e+07,1.317980804443359375e+02,5.233827972412109375e+01,4.964429855346679688e+00,5.894000000000000000e+03,0.000000000000000000e+00
2.973384000000000000e+06,1.741617431640625000e+02,5.230989074707031250e+01,4.905280113220214844e+00,5.735000000000000000e+03,0.000000000000000000e+00
3.498547200000000000e+07,1.270909957885742188e+02,5.242831039428710938e+01,5.042191028594970703e+00,1.307900000000000000e+04,0.000000000000000000e+00
6.208213735597670400e+17,1.129697799682617188e+02,5.232977294921875000e+01,4.937511920928955078e+00,4.887000000000000000e+03,0.000000000000000000e+00
4.417476800000000000e+07,5.554347610473632812e+01,5.233715057373046875e+01,4.951990127563476562e+00,5.195000000000000000e+03,0.000000000000000000e+00
5.088839200000000000e+07,1.412122344970703125e+02,5.230916976928710938e+01,5.038330078125000000e+00,1.183600000000000000e+04,0.000000000000000000e+00
3.174266400000000000e+07,8.378591918945312500e+01,5.229590988159179688e+01,5.013249874114990234e+00,1.124300000000000000e+04,0.000000000000000000e+00
4.886419200000000000e+07,3.294952087402343750e+02,5.233850860595703125e+01,4.999609947204589844e+00,8.125000000000000000e+03,0.000000000000000000e+00
5.006581200000000000e+07,2.588890686035156250e+02,5.227296447753906250e+01,4.970106124877929688e+00,1.126500000000000000e+04,0.000000000000000000e+00
5.134042000000000000e+07,2.588890686035156250e+02,5.233324813842773438e+01,4.938469886779785156e+00,4.680000000000000000e+03,0.000000000000000000e+00
5.047228800000000000e+07,4.518790817260742188e+01,5.233422851562500000e+01,4.926609992980957031e+00,4.012000000000000000e+03,0.000000000000000000e+00
1.808264400000000000e+07,1.412122344970703125e+02,5.234196853637695312e+01,4.957079887390136719e+00,5.273000000000000000e+03,0.000000000000000000e+00
3.324158400000000000e+07,6.985297851562500000e+02,5.238859939575195312e+01,4.833310127258300781e+00,4.750000000000000000e+03,0.000000000000000000e+00
3.324144400000000000e+07,2.165254058837890625e+02,5.238817977905273438e+01,4.833489894866943359e+00,4.709000000000000000e+03,0.000000000000000000e+00
6.302057053028352000e+17,6.025054931640625000e+02,5.233047866821289062e+01,4.935152053833007812e+00,4.717000000000000000e+03,0.000000000000000000e+00
4.770987200000000000e+07,1.976971130371093750e+02,5.239588928222656250e+01,4.876120090484619141e+00,4.039000000000000000e+03,0.000000000000000000e+00
3.524352000000000000e+07,1.440364685058593750e+02,5.231303024291992188e+01,4.874579906463623047e+00,5.273000000000000000e+03,0.000000000000000000e+00
2.818000000000000000e+03,4.612932968139648438e+01,5.236434936523437500e+01,4.943580150604248047e+00,3.988000000000000000e+03,0.000000000000000000e+00
2.016800000000000000e+04,9.978997039794921875e+01,5.236407089233398438e+01,4.893929958343505859e+00,7.420000000000000000e+02,0.000000000000000000e+00
2.788600000000000000e+04,1.186182632446289062e+02,5.238761138916015625e+01,4.891880035400390625e+00,3.103000000000000000e+03,0.000000000000000000e+00
2.887100000000000000e+04,7.060611724853515625e+01,5.236774826049804688e+01,4.890920162200927734e+00,9.430000000000000000e+02,0.000000000000000000e+00
2.905100000000000000e+04,5.177781295776367188e+01,5.236584091186523438e+01,4.891109943389892578e+00,7.610000000000000000e+02,0.000000000000000000e+00
4.439100000000000000e+04,2.259395599365234375e+02,5.237168121337890625e+01,4.914710044860839844e+00,2.383000000000000000e+03,0.000000000000000000e+00
4.955200000000000000e+04,2.184082336425781250e+02,5.238027954101562500e+01,4.890890121459960938e+00,2.287000000000000000e+03,0.000000000000000000e+00
5.052300000000000000e+04,1.110869522094726562e+02,5.236811065673828125e+01,4.882619857788085938e+00,9.200000000000000000e+02,0.000000000000000000e+00
5.570900000000000000e+04,1.421536407470703125e+02,5.235811233520507812e+01,4.897636890411376953e+00,8.650000000000000000e+02,0.000000000000000000e+00
5.586800000000000000e+04,1.402707977294921875e+02,5.235596847534179688e+01,4.885119915008544922e+00,4.480000000000000000e+02,0.000000000000000000e+00
6.201500000000000000e+04,1.129697799682617188e+02,5.236431121826171875e+01,4.931220054626464844e+00,3.156000000000000000e+03,0.000000000000000000e+00
8.063500000000000000e+04,7.719601440429687500e+01,5.237828063964843750e+01,4.894400119781494141e+00,2.125000000000000000e+03,0.000000000000000000e+00
8.248200000000000000e+04,1.026142120361328125e+02,5.236967849731445312e+01,4.881219863891601562e+00,1.111000000000000000e+03,0.000000000000000000e+00
9.153500000000000000e+04,1.365051422119140625e+02,5.235773849487304688e+01,4.896470069885253906e+00,8.010000000000000000e+02,0.000000000000000000e+00
9.722100000000000000e+04,6.025054931640625000e+01,5.234801101684570312e+01,4.836390018463134766e+00,3.578000000000000000e+03,0.000000000000000000e+00
9.747600000000000000e+04,1.082627029418945312e+02,5.235665130615234375e+01,4.863629817962646484e+00,1.517000000000000000e+03,0.000000000000000000e+00
1.370260000000000000e+05,2.494749298095703125e+02,5.235177993774414062e+01,4.906990051269531250e+00,1.735000000000000000e+03,0.000000000000000000e+00
1.624670000000000000e+05,1.647476043701171875e+02,5.236270141601562500e+01,4.856929779052734375e+00,1.948000000000000000e+03,0.000000000000000000e+00
1.687690000000000000e+05,8.284450531005859375e+01,5.237955856323242188e+01,4.893589973449707031e+00,2.247000000000000000e+03,0.000000000000000000e+00
1.693560000000000000e+05,1.835758819580078125e+02,5.238103866577148438e+01,4.883059978485107422e+00,2.344000000000000000e+03,0.000000000000000000e+00
1.710540000000000000e+05,1.129697799682617188e+02,5.236767959594726562e+01,4.866459846496582031e+00,1.537000000000000000e+03,0.000000000000000000e+00
1.795280000000000000e+05,2.541819915771484375e+02,5.234331893920898438e+01,4.894839763641357422e+00,1.965000000000000000e+03,0.000000000000000000e+00
1.883470000000000000e+05,1.044970474243164062e+02,5.236830139160156250e+01,4.854459762573242188e+00,2.287000000000000000e+03,0.000000000000000000e+00
1.897540000000000000e+05,1.600405273437500000e+02,5.237548065185546875e+01,4.893980026245117188e+00,1.820000000000000000e+03,0.000000000000000000e+00
1.930380000000000000e+05,1.139111938476562500e+02,5.236056900024414062e+01,4.896709918975830078e+00,7.790000000000000000e+02,0.000000000000000000e+00
2.145310000000000000e+05,1.082627029418945312e+02,5.237168884277343750e+01,4.894460201263427734e+00,1.441000000000000000e+03,0.000000000000000000e+00
2.192760000000000000e+05,2.824244689941406250e+02,5.236883163452148438e+01,4.887489795684814453e+00,9.930000000000000000e+02,0.000000000000000000e+00
2.225160000000000000e+05,1.120283660888671875e+02,5.236270904541015625e+01,4.858749866485595703e+00,1.826000000000000000e+03,0.000000000000000000e+00
2.459270000000000000e+05,4.848286437988281250e+02,5.236814880371093750e+01,4.886040210723876953e+00,9.080000000000000000e+02,0.000000000000000000e+00
2.478050000000000000e+05,1.148526153564453125e+02,5.236706924438476562e+01,4.873479843139648438e+00,1.122000000000000000e+03,0.000000000000000000e+00
2.520800000000000000e+05,3.624447021484375000e+02,5.236936187744140625e+01,4.909629821777343750e+00,1.954000000000000000e+03,0.000000000000000000e+00
2.548000000000000000e+05,3.059598083496093750e+02,5.237121963500976562e+01,4.882110118865966797e+00,1.266000000000000000e+03,0.000000000000000000e+00
2.558090000000000000e+05,1.713374938964843750e+02,5.234415817260742188e+01,4.887090206146240234e+00,1.766000000000000000e+03,0.000000000000000000e+00
2.623940000000000000e+05,8.284450531005859375e+01,5.235694885253906250e+01,4.852340221405029297e+00,2.262000000000000000e+03,0.000000000000000000e+00
2.746880000000000000e+05,8.284450531005859375e+01,5.237976837158203125e+01,4.855740070343017578e+00,2.975000000000000000e+03,0.000000000000000000e+00
2.831700000000000000e+05,9.753057861328125000e+02,5.235435104370117188e+01,4.873159885406494141e+00,1.035000000000000000e+03,0.000000000000000000e+00
2.863740000000000000e+05,1.223839263916015625e+02,5.237725067138671875e+01,4.833069801330566406e+00,4.030000000000000000e+03,0.000000000000000000e+00
2.865000000000000000e+05,1.525092010498046875e+02,5.237561035156250000e+01,4.900000095367431641e+00,2.003000000000000000e+03,0.000000000000000000e+00
2.907010000000000000e+05,1.515677947998046875e+02,5.237561035156250000e+01,4.900000095367431641e+00,2.003000000000000000e+03,0.000000000000000000e+00
2.917520000000000000e+05,9.884855651855468750e+01,5.235179138183593750e+01,4.910820007324218750e+00,1.960000000000000000e+03,0.000000000000000000e+00
3.040820000000000000e+05,1.289738311767578125e+02,5.237239074707031250e+01,4.896570205688476562e+00,1.577000000000000000e+03,0.000000000000000000e+00
3.041430000000000000e+05,8.943440246582031250e+01,5.236230087280273438e+01,4.920279979705810547e+00,2.391000000000000000e+03,0.000000000000000000e+00
3.068520000000000000e+05,1.882829589843750000e+02,5.235931015014648438e+01,4.898439884185791016e+00,8.970000000000000000e+02,0.000000000000000000e+00
3.074970000000000000e+05,8.576288452148437500e+02,5.236732864379882812e+01,4.920549869537353516e+00,2.530000000000000000e+03,0.000000000000000000e+00
3.076210000000000000e+05,1.176768569946289062e+02,5.235871124267578125e+01,4.896160125732421875e+00,7.530000000000000000e+02,0.000000000000000000e+00
3.080280000000000000e+05,8.943440246582031250e+01,5.235971832275390625e+01,4.897500038146972656e+00,8.310000000000000000e+02,0.000000000000000000e+00
3.111240000000000000e+05,2.118183288574218750e+02,5.237104034423828125e+01,4.877130031585693359e+00,1.346000000000000000e+03,0.000000000000000000e+00
3.199850000000000000e+05,2.174668121337890625e+02,5.235668945312500000e+01,4.901869773864746094e+00,1.185000000000000000e+03,0.000000000000000000e+00
3.272850000000000000e+05,2.249981536865234375e+02,5.235625076293945312e+01,4.893229961395263672e+00,6.820000000000000000e+02,0.000000000000000000e+00
3.319460000000000000e+05,2.071112518310546875e+02,5.236059951782226562e+01,4.857389926910400391e+00,1.895000000000000000e+03,0.000000000000000000e+00
3.430940000000000000e+05,9.414147949218750000e+01,5.235715103149414062e+01,4.909259796142578125e+00,1.659000000000000000e+03,0.000000000000000000e+00
3.502710000000000000e+05,3.718588256835937500e+02,5.236128997802734375e+01,4.988450050354003906e+00,7.007000000000000000e+03,0.000000000000000000e+00
3.579800000000000000e+05,2.184082336425781250e+02,5.236347961425781250e+01,4.876480102539062500e+00,7.120000000000000000e+02,0.000000000000000000e+00
3.664380000000000000e+05,1.223839263916015625e+02,5.236737823486328125e+01,4.896709918975830078e+00,1.129000000000000000e+03,0.000000000000000000e+00
3.671070000000000000e+05,1.713374938964843750e+02,5.236262893676757812e+01,4.902160167694091797e+00,1.183000000000000000e+03,0.000000000000000000e+00
3.674910000000000000e+05,1.638061676025390625e+02,5.236399841308593750e+01,4.878139972686767578e+00,6.580000000000000000e+02,0.000000000000000000e+00
3.798850000000000000e+05,2.796001892089843750e+02,5.235464859008789062e+01,4.906099796295166016e+00,1.534000000000000000e+03,0.000000000000000000e+00
3.961250000000000000e+05,6.589904022216796875e+01,5.237823867797851562e+01,4.885320186614990234e+00,2.028000000000000000e+03,0.000000000000000000e+00
4.023530000000000000e+05,1.308566589355468750e+02,5.235337829589843750e+01,4.934070110321044922e+00,3.394000000000000000e+03,0.000000000000000000e+00
4.148650000000000000e+05,1.035556259155273438e+02,5.235042953491210938e+01,4.846759796142578125e+00,2.824000000000000000e+03,0.000000000000000000e+00
4.156190000000000000e+05,1.365051422119140625e+02,5.236904907226562500e+01,4.935279846191406250e+00,3.541000000000000000e+03,0.000000000000000000e+00
4.377570000000000000e+05,1.365051422119140625e+02,5.235503005981445312e+01,4.905159950256347656e+00,1.459000000000000000e+03,0.000000000000000000e+00
4.380890000000000000e+05,1.214425125122070312e+02,5.236116027832031250e+01,4.866079807281494141e+00,1.310000000000000000e+03,0.000000000000000000e+00
4.409920000000000000e+05,1.882829589843750000e+02,5.234162139892578125e+01,4.849049091339111328e+00,3.199000000000000000e+03,0.000000000000000000e+00
4.414240000000000000e+05,1.412122344970703125e+02,5.237281036376953125e+01,4.943029880523681641e+00,4.172000000000000000e+03,0.000000000000000000e+00
4.456600000000000000e+05,7.437177276611328125e+01,5.237001037597656250e+01,4.856460094451904297e+00,2.251000000000000000e+03,0.000000000000000000e+00
4.469990000000000000e+05,1.120283660888671875e+02,5.235926818847656250e+01,4.865290164947509766e+00,1.360000000000000000e+03,0.000000000000000000e+00
4.507670000000000000e+05,2.673618164062500000e+02,5.237005996704101562e+01,4.900809764862060547e+00,1.537000000000000000e+03,0.000000000000000000e+00
4.623410000000000000e+05,1.656890106201171875e+02,5.237390136718750000e+01,4.892630100250244141e+00,1.624000000000000000e+03,0.000000000000000000e+00
4.816640000000000000e+05,9.884855651855468750e+01,5.239133834838867188e+01,4.890669822692871094e+00,3.504000000000000000e+03,0.000000000000000000e+00
4.837790000000000000e+05,9.414147949218750000e+01,5.235089874267578125e+01,4.832930088043212891e+00,3.696000000000000000e+03,0.000000000000000000e+00
4.944330000000000000e+05,1.506263732910156250e+02,5.236811828613281250e+01,4.854219913482666016e+00,2.294000000000000000e+03,0.000000000000000000e+00
5.036290000000000000e+05,1.129697799682617188e+02,5.235430145263671875e+01,4.877009868621826172e+00,8.470000000000000000e+02,0.000000000000000000e+00
5.050120000000000000e+05,2.814830322265625000e+02,5.236412048339843750e+01,4.887569904327392578e+00,4.840000000000000000e+02,0.000000000000000000e+00
5.056500000000000000e+05,1.317980804443359375e+02,5.235482025146484375e+01,4.874380111694335938e+00,9.380000000000000000e+02,0.000000000000000000e+00
5.075980000000000000e+05,5.648489379882812500e+02,5.237694168090820312e+01,4.880030155181884766e+00,1.917000000000000000e+03,0.000000000000000000e+00
5.084330000000000000e+05,3.530305480957031250e+02,5.237165832519531250e+01,4.829510211944580078e+00,4.002000000000000000e+03,0.000000000000000000e+00
5.150880000000000000e+05,1.129697799682617188e+02,5.239675140380859375e+01,4.996029853820800781e+00,8.557000000000000000e+03,0.000000000000000000e+00
5.157490000000000000e+05,1.553334503173828125e+02,5.235902023315429688e+01,4.896059989929199219e+00,7.400000000000000000e+02,0.000000000000000000e+00
5.159210000000000000e+05,1.553334503173828125e+02,5.235021972656250000e+01,4.852499961853027344e+00,2.478000000000000000e+03,0.000000000000000000e+00
5.179960000000000000e+05,3.859800720214843750e+02,5.237826919555664062e+01,4.885680198669433594e+00,2.032000000000000000e+03,0.000000000000000000e+00
5.224710000000000000e+05,1.694546661376953125e+02,5.237739944458007812e+01,4.850999832153320312e+00,3.026000000000000000e+03,0.000000000000000000e+00
5.280220000000000000e+05,9.414147949218750000e+01,5.239113998413085938e+01,4.888460159301757812e+00,3.469000000000000000e+03,0.000000000000000000e+00
5.387230000000000000e+05,1.317980804443359375e+02,5.235400009155273438e+01,4.939650058746337891e+00,3.752000000000000000e+03,0.000000000000000000e+00
5.493100000000000000e+05,1.882829589843750000e+02,5.237126159667968750e+01,4.862410068511962891e+00,1.995000000000000000e+03,0.000000000000000000e+00
5.535140000000000000e+05,7.531318664550781250e+01,5.238444137573242188e+01,4.869160175323486328e+00,2.930000000000000000e+03,0.000000000000000000e+00
5.568290000000000000e+05,1.393293914794921875e+02,5.233557891845703125e+01,4.868780136108398438e+00,2.938000000000000000e+03,0.000000000000000000e+00
